ID;DATA;HORA;DIA;MES;UF;ESTADO;ALO;CPC;CPCA;PP;CLIENTE_NAO_ESTA;CLIENTE_NAO_VALIDOU;DESCONHECE;DESCONHECE_DIVIDA;FALECIDO;FONE_MUDO;LIG_PERDIDA;PREVENTIVO;RECADO;ALEGA;RETORNO_AGENDADO;DADOS_INVALIDOS;SEM_INTERESSE;NAO_TABULADA;RETORNO_INDIRETO;FRAUDE;OCUPADO;RECEPT;PROCESSO_JURIDICO;CONTESTACAO;VALOR;TIPO;PRODUTO
24631;2019/04/11;11;11;4;PA;PARÁ;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;FIXO
24632;2019/04/11;11;11;4;PA;PARÁ;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;POS_PURO
24633;2019/04/11;11;11;4;PA;PARÁ;16;8;7;6;0;0;2;0;0;0;0;0;2;0;0;0;2;0;4;0;0;0;0;1;1192,67;HUMANO;POS_PURO
24634;2019/04/11;11;11;4;PA;PARÁ;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;WEB
24635;2019/04/11;11;11;4;PA;PARÁ;2;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;123,06;HUMANO;WEB
24636;2019/04/11;11;11;4;PB;PARAÍBA;35;16;3;3;0;0;2;0;0;1;0;0;0;6;7;0;0;0;16;0;0;0;0;0;211,11;DIGITAL;CONTROLE
24637;2019/04/11;11;11;4;PB;PARAÍBA;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;DIGITAL;POS_PURO
24638;2019/04/11;11;11;4;PB;PARAÍBA;4;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;HUMANO;CONTROLE
24639;2019/04/11;11;11;4;PB;PARAÍBA;44;16;10;9;0;0;10;0;0;2;0;0;5;4;0;0;2;0;10;1;0;1;0;1;832,04;HUMANO;CONTROLE
24640;2019/04/11;11;11;4;PB;PARAÍBA;2;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211,98;HUMANO;POS_PURO
24641;2019/04/11;11;11;4;PB;PARAÍBA;11;6;5;4;0;0;1;0;0;1;0;0;0;0;0;0;1;0;3;0;0;1;0;0;408,02;HUMANO;POS_PURO
24642;2019/04/11;11;11;4;PE;PERNAMBUCO;125;40;25;19;0;0;7;0;0;10;0;0;1;10;5;0;6;1;67;0;0;0;0;0;1501,97;DIGITAL;CONTROLE
24643;2019/04/11;11;11;4;PE;PERNAMBUCO;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;DIGITAL;POS_PURO
24644;2019/04/11;11;11;4;PE;PERNAMBUCO;16;1;0;0;0;0;4;0;0;3;0;0;1;0;0;0;1;0;6;1;0;0;0;1;0;HUMANO;CONTROLE
24645;2019/04/11;11;11;4;PE;PERNAMBUCO;106;41;30;27;0;5;10;0;0;7;0;0;15;6;2;0;4;0;27;1;0;1;0;1;2610,92;HUMANO;CONTROLE
24646;2019/04/11;11;11;4;PE;PERNAMBUCO;5;2;2;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;161,09;HUMANO;FIXO
24647;2019/04/11;11;11;4;PE;PERNAMBUCO;4;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;118,9;HUMANO;POS_PURO
24648;2019/04/11;11;11;4;PE;PERNAMBUCO;34;11;7;6;0;0;4;0;0;4;0;0;7;2;0;0;2;0;6;2;0;0;0;1;787,39;HUMANO;POS_PURO
24649;2019/04/11;11;11;4;PE;PERNAMBUCO;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;HUMANO;WEB
24650;2019/04/11;11;11;4;PI;PIAUÍ;23;2;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;19;0;0;0;0;0;46,62;DIGITAL;CONTROLE
24651;2019/04/11;11;11;4;PI;PIAUÍ;4;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;HUMANO;CONTROLE
24652;2019/04/11;11;11;4;PI;PIAUÍ;39;14;12;12;0;1;2;0;0;4;0;0;1;0;0;0;1;0;17;0;0;1;0;1;990,5;HUMANO;CONTROLE
24653;2019/04/11;11;11;4;PI;PIAUÍ;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;FIXO
24654;2019/04/11;11;11;4;PI;PIAUÍ;6;1;1;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;2;0;0;0;0;0;73,15;HUMANO;POS_PURO
24655;2019/04/11;11;11;4;PI;PIAUÍ;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;HUMANO;WEB
24656;2019/04/11;11;11;4;PR;PARANÁ;13;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;184,97;DIGITAL;CONTROLE
24657;2019/04/11;11;11;4;PR;PARANÁ;776;239;100;85;0;0;36;0;0;44;0;0;10;69;70;0;15;7;447;0;0;0;0;0;5409,73;DIGITAL;CONTROLE
24658;2019/04/11;11;11;4;PR;PARANÁ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;DIGITAL;old
24659;2019/04/11;11;11;4;PR;PARANÁ;14;4;3;3;0;0;0;0;0;2;0;0;1;0;1;0;0;0;7;0;0;0;0;0;708,3;DIGITAL;POS_PURO
24660;2019/04/11;11;11;4;PR;PARANÁ;59;28;19;13;0;1;4;0;0;2;0;0;10;6;1;0;7;0;12;0;2;0;1;1;1230,26;HUMANO;CONTROLE
24661;2019/04/11;11;11;4;PR;PARANÁ;404;151;97;78;0;13;53;0;0;24;0;0;68;26;10;0;26;0;90;2;3;9;1;7;7018,74;HUMANO;CONTROLE
24662;2019/04/11;11;11;4;PR;PARANÁ;3;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;HUMANO;FIXO
24663;2019/04/11;11;11;4;PR;PARANÁ;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;OUTROS
24664;2019/04/11;11;11;4;PR;PARANÁ;10;1;0;0;0;0;1;0;0;4;0;0;1;1;0;0;0;0;3;0;0;0;0;0;0;HUMANO;POS_PURO
24665;2019/04/11;11;11;4;PR;PARANÁ;137;47;26;20;0;3;23;0;1;7;0;0;18;12;4;0;10;0;37;1;0;1;0;4;4519,26;HUMANO;POS_PURO
24666;2019/04/11;11;11;4;PR;PARANÁ;5;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;181,89;HUMANO;WEB
24667;2019/04/11;11;11;4;RJ;RIO DE JANEIRO;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;DIGITAL;CONTROLE
24668;2019/04/11;11;11;4;RJ;RIO DE JANEIRO;158;81;35;29;0;0;12;0;0;7;0;0;0;25;20;0;7;0;58;0;0;0;0;1;2221,53;DIGITAL;CONTROLE
24669;2019/04/11;11;11;4;RJ;RIO DE JANEIRO;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DIGITAL;FIXO
24670;2019/04/11;11;11;4;RJ;RIO DE JANEIRO;10;6;2;2;0;0;0;0;0;1;0;0;0;3;1;0;0;0;3;0;0;0;0;0;209,13;DIGITAL;POS_PURO
24671;2019/04/11;11;11;4;RJ;RIO DE JANEIRO;43;12;7;7;0;0;10;0;0;1;0;0;9;3;0;0;1;0;11;0;0;1;0;1;655,47;HUMANO;CONTROLE
24672;2019/04/11;11;11;4;RJ;RIO DE JANEIRO;224;86;63;45;0;3;26;0;0;21;0;0;43;8;3;0;22;0;41;3;1;8;0;4;4328,08;HUMANO;CONTROLE
24673;2019/04/11;11;11;4;RJ;RIO DE JANEIRO;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;FIXO
24674;2019/04/11;11;11;4;RJ;RIO DE JANEIRO;32;10;5;4;0;1;3;0;0;1;0;0;6;4;0;0;1;0;11;0;0;1;0;0;276,87;HUMANO;FIXO
24675;2019/04/11;11;11;4;RJ;RIO DE JANEIRO;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;HUMANO;OUTROS
24676;2019/04/11;11;11;4;RJ;RIO DE JANEIRO;15;7;2;1;0;0;1;0;0;3;0;0;2;4;0;0;2;0;2;0;0;0;0;1;67,28;HUMANO;POS_PURO
24677;2019/04/11;11;11;4;RJ;RIO DE JANEIRO;136;41;26;18;0;2;12;0;0;21;0;0;16;9;1;0;10;0;41;3;0;3;0;2;3853,69;HUMANO;POS_PURO
24678;2019/04/11;11;11;4;RJ;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;WEB
24679;2019/04/11;11;11;4;RJ;RIO DE JANEIRO;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;HUMANO;WEB
24680;2019/04/11;11;11;4;RN;RIO GRANDE DO NORTE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;DIGITAL;CONTROLE
24681;2019/04/11;11;11;4;RN;RIO GRANDE DO NORTE;41;14;8;7;0;0;2;0;0;2;0;0;1;2;4;0;1;1;22;0;0;0;0;0;451,99;DIGITAL;CONTROLE
24682;2019/04/11;11;11;4;RN;RIO GRANDE DO NORTE;16;5;2;2;0;0;3;0;0;0;0;0;1;2;0;0;1;0;6;1;0;0;0;1;147,41;HUMANO;CONTROLE
24683;2019/04/11;11;11;4;RN;RIO GRANDE DO NORTE;62;27;20;13;0;0;5;0;0;4;0;0;11;4;0;0;8;0;14;1;0;2;0;1;989,93;HUMANO;CONTROLE
24684;2019/04/11;11;11;4;RN;RIO GRANDE DO NORTE;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,68;HUMANO;FIXO
24685;2019/04/11;11;11;4;RN;RIO GRANDE DO NORTE;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;HUMANO;POS_PURO
24686;2019/04/11;11;11;4;RN;RIO GRANDE DO NORTE;13;5;3;3;0;0;0;0;0;1;0;0;1;1;0;0;1;0;6;0;0;0;0;1;769;HUMANO;POS_PURO
24687;2019/04/11;11;11;4;RO;RONDÔNIA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;DIGITAL;CONTROLE
24688;2019/04/11;11;11;4;RO;RONDÔNIA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;HUMANO;CONTROLE
24689;2019/04/11;11;11;4;RO;RONDÔNIA;4;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;1;0;HUMANO;POS_PURO
24690;2019/04/11;11;11;4;RR;RORAIMA;4;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;99,98;DIGITAL;CONTROLE
24691;2019/04/11;11;11;4;RR;RORAIMA;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;HUMANO;CONTROLE
24692;2019/04/11;11;11;4;RR;RORAIMA;4;3;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;174,83;HUMANO;CONTROLE
24693;2019/04/11;11;11;4;RR;RORAIMA;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;POS_PURO
24694;2019/04/11;11;11;4;RR;RORAIMA;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;HUMANO;POS_PURO
24695;2019/04/11;11;11;4;RS;RIO GRANDE DO SUL;33;10;4;3;0;0;0;0;0;2;0;0;1;3;3;0;1;0;20;0;0;0;0;0;228,07;DIGITAL;CONTROLE
24696;2019/04/11;11;11;4;RS;RIO GRANDE DO SUL;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;DIGITAL;POS_PURO
24697;2019/04/11;11;11;4;RS;RIO GRANDE DO SUL;17;3;2;2;0;0;1;0;0;2;0;0;9;0;0;0;0;0;1;1;0;0;0;0;142,32;HUMANO;CONTROLE
24698;2019/04/11;11;11;4;RS;RIO GRANDE DO SUL;45;18;8;7;0;2;5;0;0;1;0;0;6;3;0;0;4;0;12;1;0;4;0;3;717,04;HUMANO;CONTROLE
24699;2019/04/11;11;11;4;RS;RIO GRANDE DO SUL;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235,12;HUMANO;FIXO
24700;2019/04/11;11;11;4;RS;RIO GRANDE DO SUL;5;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;HUMANO;POS_PURO
24701;2019/04/11;11;11;4;RS;RIO GRANDE DO SUL;25;12;5;5;0;0;4;0;0;3;0;0;2;6;0;0;0;0;4;0;0;1;0;0;1294,13;HUMANO;POS_PURO
24702;2019/04/11;11;11;4;SC;SANTA CATARINA;7;2;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;DIGITAL;CONTROLE
24703;2019/04/11;11;11;4;SC;SANTA CATARINA;538;158;63;50;0;0;29;0;0;41;0;0;5;47;47;0;14;5;305;0;0;0;0;1;3519,48;DIGITAL;CONTROLE
24704;2019/04/11;11;11;4;SC;SANTA CATARINA;7;3;2;2;0;0;0;0;0;1;0;0;1;0;1;0;0;0;2;0;0;0;0;0;340,71;DIGITAL;POS_PURO
24705;2019/04/11;11;11;4;SC;SANTA CATARINA;23;10;7;4;0;0;5;0;0;1;0;0;3;1;1;0;3;0;3;1;0;0;1;0;516,99;HUMANO;CONTROLE
24706;2019/04/11;11;11;4;SC;SANTA CATARINA;164;58;33;30;0;4;22;0;0;12;0;0;32;15;3;0;5;0;34;2;0;2;1;2;3163,7;HUMANO;CONTROLE
24707;2019/04/11;11;11;4;SC;SANTA CATARINA;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;FIXO
24708;2019/04/11;11;11;4;SC;SANTA CATARINA;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;HUMANO;POS_PURO
24709;2019/04/11;11;11;4;SC;SANTA CATARINA;51;21;11;10;0;1;5;0;1;6;0;0;5;8;2;0;1;0;12;0;0;0;0;0;1524,25;HUMANO;POS_PURO
24710;2019/04/11;11;11;4;SC;SANTA CATARINA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;WEB
24711;2019/04/11;11;11;4;SE;SERGIPE;12;7;4;4;0;0;1;0;0;0;0;0;0;1;2;0;0;0;4;0;0;0;0;0;393,23;DIGITAL;CONTROLE
24712;2019/04/11;11;11;4;SE;SERGIPE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;HUMANO;CONTROLE
24713;2019/04/11;11;11;4;SE;SERGIPE;11;6;3;2;0;0;0;0;0;0;0;0;2;3;0;0;1;0;3;0;0;0;0;0;192,98;HUMANO;CONTROLE
24714;2019/04/11;11;11;4;SE;SERGIPE;5;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;0;0;0;0;1;0;HUMANO;POS_PURO
24715;2019/04/11;11;11;4;sp;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;HUMANO;CONTROLE
24716;2019/04/11;11;11;4;sp;;205;76;49;39;0;8;50;0;0;18;0;0;17;14;4;0;13;0;33;3;0;6;0;3;3046,34;HUMANO;CONTROLE
24717;2019/04/11;11;11;4;sp;;14;7;5;3;0;0;3;0;0;1;0;0;1;2;0;0;2;0;2;0;0;0;0;0;139,77;HUMANO;FIXO
24718;2019/04/11;11;11;4;sp;;158;63;36;29;0;2;35;0;0;10;0;0;5;15;5;0;13;0;39;0;4;1;0;6;3345,35;HUMANO;POS_PURO
24719;2019/04/11;11;11;4;sp;;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;WEB
24720;2019/04/11;11;11;4;SP;SÃO PAULO;15;8;2;1;0;0;0;0;0;4;0;0;0;1;5;0;1;0;3;0;0;0;0;0;54,99;DIGITAL;CONTROLE
24721;2019/04/11;11;11;4;SP;SÃO PAULO;2439;836;413;307;0;0;156;0;3;145;0;0;42;151;258;0;120;30;1257;0;0;0;0;14;24075,83;DIGITAL;CONTROLE
24722;2019/04/11;11;11;4;SP;SÃO PAULO;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;DIGITAL;FIXO
24723;2019/04/11;11;11;4;sp;são paulo;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;DIGITAL;old
24724;2019/04/11;11;11;4;sp;são paulo;6;3;2;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;242,64;DIGITAL;POS_PURO
24725;2019/04/11;11;11;4;SP;SÃO PAULO;44;19;11;11;0;0;2;0;0;3;0;0;0;4;4;0;0;0;20;0;0;0;0;0;1213,18;DIGITAL;POS_PURO
24726;2019/04/11;11;11;4;SP;SÃO PAULO;91;22;8;7;0;4;16;0;1;7;0;0;8;10;3;0;2;0;33;0;0;0;0;1;581,66;HUMANO;CONTROLE
24727;2019/04/11;11;11;4;SP;SÃO PAULO;751;281;177;139;0;15;90;0;3;68;0;0;87;47;16;0;60;0;200;1;6;19;0;22;12822,4;HUMANO;CONTROLE
24728;2019/04/11;11;11;4;SP;SÃO PAULO;6;1;1;1;0;0;0;0;0;1;0;0;3;0;0;0;0;0;1;0;0;0;0;0;232,75;HUMANO;FIXO
24729;2019/04/11;11;11;4;SP;SÃO PAULO;39;19;15;11;0;1;1;0;0;7;0;0;4;1;2;0;5;0;7;0;0;0;0;1;666,72;HUMANO;FIXO
24730;2019/04/11;11;11;4;SP;SÃO PAULO;7;3;2;2;0;0;1;0;0;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;279,54;HUMANO;OUTROS
24731;2019/04/11;11;11;4;SP;SÃO PAULO;36;15;5;4;0;0;2;0;0;4;0;0;6;4;4;0;3;0;9;0;0;0;0;2;880,26;HUMANO;POS_PURO
24732;2019/04/11;11;11;4;SP;SÃO PAULO;372;127;59;41;0;6;34;0;0;30;0;0;60;41;12;0;26;0;109;2;4;6;1;8;7075,17;HUMANO;POS_PURO
24733;2019/04/11;11;11;4;SP;SÃO PAULO;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;WEB
24734;2019/04/11;11;11;4;SP;SÃO PAULO;14;5;1;0;0;0;1;0;0;4;0;0;1;0;0;0;3;0;2;0;1;2;0;2;0;HUMANO;WEB
24735;2019/04/11;11;11;4;TO;TOCANTINS;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;DIGITAL;CONTROLE
24736;2019/04/11;11;11;4;TO;TOCANTINS;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;DIGITAL;POS_PURO
24737;2019/04/11;11;11;4;TO;TOCANTINS;4;2;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;121,49;HUMANO;CONTROLE
24738;2019/04/11;12;11;4;AC;ACRE;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;CONTROLE
24739;2019/04/11;12;11;4;AC;ACRE;2;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;90,8;HUMANO;CONTROLE
24740;2019/04/11;12;11;4;AL;ALAGOAS;3;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;DIGITAL;CONTROLE
24741;2019/04/11;12;11;4;AL;ALAGOAS;79;31;7;6;0;0;3;0;0;3;0;0;4;14;10;0;1;2;38;0;0;0;0;0;534,17;DIGITAL;CONTROLE
24742;2019/04/11;12;11;4;AL;ALAGOAS;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DIGITAL;OUTROS
24743;2019/04/11;12;11;4;AL;ALAGOAS;6;4;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;1;0;0;0;0;0;0;DIGITAL;POS_PURO
24744;2019/04/11;12;11;4;AL;ALAGOAS;11;5;3;3;0;0;4;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;309,93;HUMANO;CONTROLE
24745;2019/04/11;12;11;4;AL;ALAGOAS;45;13;6;5;0;3;5;0;0;2;0;0;10;3;1;0;2;0;12;0;0;2;0;1;378,56;HUMANO;CONTROLE
24746;2019/04/11;12;11;4;AL;ALAGOAS;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;HUMANO;POS_PURO
24747;2019/04/11;12;11;4;AL;ALAGOAS;17;7;6;6;0;1;1;0;0;1;0;0;1;0;0;0;0;0;6;0;0;1;0;0;925,93;HUMANO;POS_PURO
24748;2019/04/11;12;11;4;AM;AMAZONAS;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;DIGITAL;CONTROLE
24749;2019/04/11;12;11;4;AM;AMAZONAS;16;7;3;3;0;0;4;0;2;0;0;0;0;2;2;0;0;0;3;0;0;0;0;0;247,86;DIGITAL;CONTROLE
24750;2019/04/11;12;11;4;AM;AMAZONAS;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;DIGITAL;POS_PURO
24751;2019/04/11;12;11;4;AM;AMAZONAS;3;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80,67;HUMANO;CONTROLE
24752;2019/04/11;12;11;4;AM;AMAZONAS;14;7;2;1;0;0;1;0;0;2;0;0;0;4;0;0;1;0;4;0;0;1;0;0;119,98;HUMANO;CONTROLE
24753;2019/04/11;12;11;4;AM;AMAZONAS;2;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;HUMANO;FIXO
24754;2019/04/11;12;11;4;AM;AMAZONAS;7;4;2;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;1;0;0;0;0;0;327,38;HUMANO;POS_PURO
24755;2019/04/11;12;11;4;AP;AMAPÁ;11;5;1;1;0;0;0;0;0;1;0;0;0;1;3;0;0;0;5;0;0;0;0;0;79,99;DIGITAL;CONTROLE
24756;2019/04/11;12;11;4;AP;AMAPÁ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;DIGITAL;POS_PURO
24757;2019/04/11;12;11;4;AP;AMAPÁ;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;CONTROLE
24758;2019/04/11;12;11;4;AP;AMAPÁ;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;POS_PURO
24759;2019/04/11;12;11;4;AP;AMAPÁ;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;HUMANO;POS_PURO
24760;2019/04/11;12;11;4;BA;BAHIA;6;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;DIGITAL;CONTROLE
24761;2019/04/11;12;11;4;BA;BAHIA;179;85;36;24;0;0;4;0;0;15;0;0;4;19;30;0;12;0;71;0;0;0;0;0;1548,62;DIGITAL;CONTROLE
24762;2019/04/11;12;11;4;BA;BAHIA;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,83;DIGITAL;FIXO
24763;2019/04/11;12;11;4;BA;BAHIA;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;221,07;DIGITAL;POS_PURO
24764;2019/04/11;12;11;4;BA;BAHIA;5;2;2;1;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;200,25;DIGITAL;POS_PURO
24765;2019/04/11;12;11;4;BA;BAHIA;18;6;3;3;0;0;6;0;0;3;0;0;1;3;0;0;0;0;2;0;0;0;0;0;311,33;HUMANO;CONTROLE
24766;2019/04/11;12;11;4;BA;BAHIA;132;48;27;20;0;2;17;0;1;10;0;0;23;8;1;0;17;0;29;1;1;0;2;10;1683,02;HUMANO;CONTROLE
24767;2019/04/11;12;11;4;BA;BAHIA;5;2;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;HUMANO;FIXO
24768;2019/04/11;12;11;4;BA;BAHIA;5;2;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;HUMANO;POS_PURO
24769;2019/04/11;12;11;4;BA;BAHIA;29;14;10;9;0;0;3;0;0;0;0;0;3;4;0;0;1;0;9;0;0;0;0;0;1908,55;HUMANO;POS_PURO
24770;2019/04/11;12;11;4;BA;BAHIA;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;HUMANO;WEB
24771;2019/04/11;12;11;4;BA;BAHIA;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;HUMANO;WEB
24772;2019/04/11;12;11;4;BA;BAHIA;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;HUMANO;WTTX
24773;2019/04/11;12;11;4;CE;CEARÁ;8;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;6;0;0;0;0;0;0;DIGITAL;CONTROLE
24774;2019/04/11;12;11;4;CE;CEARÁ;143;41;16;14;0;0;1;0;0;6;0;0;0;12;13;0;2;0;95;0;0;0;0;0;972,36;DIGITAL;CONTROLE
24775;2019/04/11;12;11;4;CE;CEARÁ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;DIGITAL;POS_PURO
24776;2019/04/11;12;11;4;CE;CEARÁ;21;6;4;2;0;2;5;0;0;0;0;0;1;1;0;0;3;0;7;0;0;0;0;1;169,96;HUMANO;CONTROLE
24777;2019/04/11;12;11;4;CE;CEARÁ;95;33;19;17;0;2;4;0;0;6;0;0;17;7;3;0;3;0;31;1;1;1;0;1;1418,96;HUMANO;CONTROLE
24778;2019/04/11;12;11;4;CE;CEARÁ;4;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;24,87;HUMANO;FIXO
24779;2019/04/11;12;11;4;CE;CEARÁ;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HUMANO;POS_PURO
